"App Name","App Id","Category","Rating","Rating Count","Installs","Minimum Installs","Maximum Installs","Free","Price","Currency","Size","Minimum Android","Developer Id","Developer Website","Developer Email","Released","Last Updated","Content Rating","Privacy Policy","Ad Supported","In App Purchases","Editors Choice","Scraped Time"
"Saint Croix Travel Guide","com.etips.saint.croix.travel.guide","Travel & Local",0,0,"50+",50,72,TRUE,0,"USD","33M","4.1 and up","ETIPS INC","http://www.etips.com","contact@etips.com","Mar 8, 2017","Apr 25, 2017","Everyone","https://etips.com/privacy-policy/",FALSE,FALSE,FALSE,2021-06-16 07:47:56
"Futbolred","com.eltiempo.futbolred","Sports",3.6,179,"10,000+",10000,29654,TRUE,0,"USD","3.2M","4.4 and up","EL TIEMPO Casa Editorial","http://www.eltiempo.com/","SistemasContenidoNuevasPlataformas@eltiempo.com.co","Jul 25, 2016","Dec 12, 2019","Everyone","http://www.futbolred.com/terminos-condiciones",FALSE,FALSE,FALSE,2021-06-16 10:38:09
"Türkiye Iller","com.iller.turkiyedeniz","Education",0,0,"500+",500,842,TRUE,0,"USD","9.2M","4.0.3 and up","Altug.Android",NA,"altug.pol64@gmail.com","Aug 10, 2020","Dec 29, 2020","Everyone",NA,FALSE,FALSE,FALSE,2021-06-16 05:15:45
"LCB Softphone","com.lcbsolutions.voip","Communication",0,0,"50+",50,93,TRUE,0,"USD","49M","6.0 and up","LCB Solutions Corp","http://www.lcbsol.com","cs@lcbsol.com","Nov 15, 2018","Apr 20, 2021","Everyone","http://www.lcbsol.com/lcbprivacy.htm",FALSE,FALSE,FALSE,2021-06-16 00:37:19
"Swanky and Swag Boutique","swankyandswagllc.android.app","Shopping",0,0,"10+",10,26,TRUE,0,"USD","13M","5.0 and up","Whitney Boger","http://www.shopswankyandswag.com","swankyandswagllc@gmail.com","Feb 24, 2020","Feb 25, 2021","Teen","http://www.shopswankyandswag.com/privacypolicy",FALSE,FALSE,FALSE,2021-06-16 03:31:43
"Spell Run 3D","com.hypercasualgamesfree.spellrun","Action",0,0,"100+",100,408,TRUE,0,"USD","44M","4.4 and up","Hyper Casual Games Free - NOOB vs PRO vs HACKER ?",NA,"hypercasualgamesfree@gmail.com","Apr 8, 2021","Apr 08, 2021","Everyone 10+","https://hypercasualgamesfree.blogspot.com/2021/01/hyper-casual-games-free-contact.html",TRUE,FALSE,FALSE,2021-06-16 03:36:16
"ROTC <U+B3D9><U+BB38><U+D68C> <U+D68C><U+C6D0><U+C218><U+CCA9>","com.shuvic.alumni.rotc","Communication",0,0,"1,000+",1000,1067,TRUE,0,"USD","2.6M","4.1 and up","shuvic","http://okdongchang.kr","master@shuvic.co.kr","Jul 28, 2013","Jun 26, 2019","Teen","https://app2.okdongchang.kr/set_clause.html?apk=D",FALSE,FALSE,FALSE,2021-06-16 07:25:32
"PosV1","com.salvadorhairdressing.posv1","Finance",0,0,"5+",5,7,TRUE,0,"USD","10M","4.1 and up","Salvador Group","http://www.salvadorhairdressing.com","sistemas@salvadorhairdressing.com","Sep 28, 2019","Mar 11, 2020","Everyone","http://www.salvadorhairdressing.com",FALSE,FALSE,FALSE,2021-06-16 10:10:17
"Health Management","com.app666.health_control","Health & Fitness",0,0,"50+",50,69,TRUE,0,"USD","3.7M","4.1 and up","toby666","https://zxcasd3270.000webhostapp.com/app-ads.txt","ittoos86@gmail.com","Mar 12, 2020","Apr 03, 2020","Everyone",NA,TRUE,FALSE,FALSE,2021-06-16 11:05:40
"Contraction Timer for labor(Checker/Tracker)","kr.co.sulaab.contractionstimer","Medical",4.6,1256,"100,000+",1e+05,392068,TRUE,0,"USD","12M","5.0 and up","Sul-A-AB","http://devseolaab.com/","dev.sjbaek@gmail.com","Oct 1, 2018","Apr 17, 2020","Everyone","https://blog.naver.com/nagisakaorux/221465555382",TRUE,TRUE,FALSE,2021-06-16 05:08:53
"Car Mechanic Workshop","com.automobilegt.carmechanicworkshop","Auto & Vehicles",0,0,"100+",100,417,TRUE,0,"USD","7.5M","5.0 and up","Rawaha Studio","https://automobilegt.com/","appcontact@automobilegt.com","Sep 1, 2020","Oct 08, 2020","Everyone","https://agt-app.automobilegt.com/PrivacyPolicy.html",TRUE,FALSE,FALSE,2021-06-16 08:49:11
"Kajian Ust Khalid Basalamah Vol. 2","com.riseupdev.ceramahkhalidbasmalahvol_2","Music & Audio",3.4,5,"100+",100,464,TRUE,0,"USD","55M","4.1 and up","RiseUpDev",NA,"riseupdev@yahoo.com","Feb 28, 2020","Jun 17, 2020","Everyone","https://docs.google.com/document/d/1cLmoBKsXKwxJu0J3xCWooEnIaIwGE9SaKjXf-i73AqI/edit?usp=sharing",TRUE,FALSE,FALSE,2021-06-16 14:03:43
"<U+05E1><U+05D9><U+05D3><U+05D5><U+05E8> <U+05D1><U+05E8><U+05D5><U+05DD> <U+05D2><U+05E8><U+05E1><U+05EA>  <U+05D4> 12 <U+05E9><U+05E2><U+05D5><U+05EA>","com.gmail.SidorBromIcl2.aboglion","Events",0,0,"50+",50,84,TRUE,0,"USD","703k","5.0 and up","aboglion",NA,"aboglion@gmail.com","Jul 2, 2020","Oct 11, 2020","Everyone","https://www.privacypolicygenerator.info/live.php?token=nrvGH8Q8u7M3smUSWHTh9KAOTKrMkkb3",FALSE,FALSE,FALSE,2021-06-15 22:56:25
"<U+C11C><U+C6B8><U+D2B9><U+BCC4><U+C2DC>","kr.go.seoul.mobileseoulapp","Lifestyle",4.2,551,"100,000+",1e+05,259002,TRUE,0,"USD","3.0M","4.4 and up","<U+C11C><U+C6B8><U+D2B9><U+BCC4><U+C2DC>","http://m.seoul.go.kr","ucity.seoul@gmail.com","Nov 24, 2013","Sep 10, 2020","Everyone","http://www.seoul.go.kr/helper/privacy.do",FALSE,FALSE,FALSE,2021-06-16 06:30:46
"<U+0634><U+064A><U+0644><U+0627><U+062A> <U+062D><U+0645><U+0627><U+0633><U+064A><U+0629> 2021 <U+0637><U+0631><U+0628> <U+0645><U+0646> <U+062F><U+0648><U+0646> <U+0646><U+062A>","com.luqman23.musicarbic23","Music & Audio",0,0,"500+",500,716,TRUE,0,"USD","62M","4.1 and up","look-droid dev","https://bebusiness9.com/","luqmanlahinai1996@gmail.com","Nov 22, 2020","Nov 22, 2020","Everyone","https://sites.google.com/view/luqman23/%D8%A7%D9%84%D8%B5%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9",TRUE,FALSE,FALSE,2021-06-15 20:22:05
"CredisPOS","it.nbf.credispos","Shopping",0,0,"10+",10,28,TRUE,0,"USD","5.7M","4.1 and up","NBF Soluzioni Informatiche s.r.l.","http://www.credispay.it","info@credispay.it","Oct 12, 2018","Jan 14, 2019","Everyone","https://privacy.credispay.it",FALSE,FALSE,FALSE,2021-06-16 03:06:22
"Half Slate for KLWP","halfslate.kustom.pack","Personalization",4.1,95,"10,000+",10000,49653,TRUE,0,"USD","4.3M","4.4 and up","MU Designs","https://plus.google.com/105374787801214842741","mohammadumair8@gmail.com","Sep 9, 2017","Sep 09, 2017","Everyone",NA,FALSE,FALSE,FALSE,2021-06-15 23:16:27
"Dancehall Reggae Radio <U+0001F4FB> Music Stations <U+0001F3A7>","com.andromo.dev315366.app311054","Music & Audio",4.2,5,"1,000+",1000,4674,TRUE,0,"USD","7.5M","4.1 and up","RadioPlus",NA,"radioplusapplication@gmail.com","Jun 21, 2014","Mar 20, 2021","Everyone","http://radioplus.mobi/privacy-policy.htm",TRUE,FALSE,FALSE,2021-06-16 04:30:03
"Cómo Quitar Manchas en los Dientes","com.andromo.dev691111.app1024375","Lifestyle",0,0,"100+",100,309,TRUE,0,"USD","2.5M","4.1 and up","Apps Informativas","https://www.finalmalaliento.info","contacto@finalmalaliento.info","Sep 16, 2019","Sep 16, 2019","Everyone","https://www.finalmalaliento.info/politica-de-privacidad/",TRUE,FALSE,FALSE,2021-06-16 03:57:42
"<U+9B54><U+9AEE><U+90E8><U+5C4B>DOMO<U+79D1><U+6280><U+5047><U+9AEE>-<U+9AEE><U+578B><U+6A21><U+64EC>","com.ebsuccess.magichair.activity","Photography",2.1,495,"100,000+",1e+05,117622,TRUE,0,"USD","15M","4.1 and up","MoreFunHouse","http://www.morefunhouse.com/","app@warmsun.com.tw","Jan 14, 2016","Dec 24, 2019","Everyone","http://www.morefunhouse.com/privacy.php",FALSE,FALSE,FALSE,2021-06-16 12:24:08
"Auto Blur Background Photo Editor - Glitch BG,Neon","com.autoblur.background.changer.image.neon.photoeditor","Photography",4.5,2040,"100,000+",1e+05,435744,TRUE,0,"USD","37M","5.0 and up","Analog Film Photo & Photo Editor & Camera",NA,"sorrylife988@yeah.net","Jul 30, 2020","Feb 04, 2021","Everyone","https://sites.google.com/site/privacypolicyjjtestnewapp",TRUE,TRUE,FALSE,2021-06-16 02:23:47
"Âm L<U+1ECB>ch - L<U+1ECB>ch V<U+1EA1>n Niên - T<U+1EED> vi, La bàn phong th<U+1EE7>y","com.truyenxuatichcu.amlich","Lifestyle",4.6,304,"10,000+",10000,18947,TRUE,0,"USD","40M","5.1 and up","GTSStar .co","http://truyenxuatichcu.com","truyenxuatichcu@gmail.com","Jan 16, 2018","Jun 09, 2021","Everyone","http://truyenxuatichcu.com/privacy_policy/Amlich.html",TRUE,FALSE,FALSE,2021-06-16 12:57:55
"<U+0642><U+0635><U+0635> <U+0628><U+0627><U+0644><U+062F><U+0627><U+0631><U+062C><U+0629> <U+0627><U+0644><U+0645><U+063A><U+0631><U+0628><U+064A><U+0629> : <U+0642><U+0635><U+0629> <U+0642><U+062F><U+0631><U+0629> <U+0627><U+0645><U+0631><U+0623><U+0629>","dev.story.maghribiya.qodrat","Entertainment",4.6,34,"1,000+",1000,3300,TRUE,0,"USD","3.2M","4.1 and up","The Hustler",NA,"touzaikoz@gmail.com","Jun 17, 2020","Jun 18, 2020","Everyone","https://sites.google.com/view/thehustler/privacy-policy",TRUE,FALSE,FALSE,2021-06-16 12:32:53
"Xpress Wholesalers","com.express_wholesalers","Business",0,0,"50+",50,84,TRUE,0,"USD","12M","4.0 and up","SAAVI","http://www.saavi.com.au","phil@saavi.com.au","Sep 27, 2017","Sep 27, 2017","Everyone","https://www.saavi.com.au/privacy-policy/",FALSE,FALSE,FALSE,2021-06-16 07:33:20
"Anniversary Photo Frame Editor","mountainpixels.anniversarygif.phframe","Entertainment",3.9,47,"10,000+",10000,22359,TRUE,0,"USD","7.3M","4.1 and up","Mountain Pixels",NA,"mountainpixel@gmail.com","Apr 8, 2017","Jun 05, 2018","Everyone","http://mountainpixel.page.tl/Privacy.htm",TRUE,FALSE,FALSE,2021-06-16 04:10:26
"ArmoredSecureMessage","com.noemaplatform.armoredsecuremessage","Medical",0,0,"5+",5,7,TRUE,0,"USD","8.3M","4.4 and up","Digital Noema LLC","http://digitalnoema.com","digitalnoema@gmail.com","Oct 12, 2017","Oct 12, 2017","Everyone","http://digitalnoema.com/index.php/legal/",FALSE,FALSE,FALSE,2021-06-16 04:03:30
"FireBoy","com.renzhe.jungleRun","Casual",0,0,"10+",10,17,TRUE,0,"USD","16M","4.1 and up","ChengXiaoshu",NA,"17746704642@qq.com","Nov 9, 2019","Nov 13, 2019","Everyone","https://docs.google.com/document/d/1rxKyQKlxB0tQ_zNS_R2dQD4CWEEJiVKRLxjvZIi1R7A/edit?usp=sharing",TRUE,FALSE,FALSE,2021-06-16 06:46:45
"Biblioteca digitala pentru para-juristi","com.irp","Books & Reference",0,0,"100+",100,119,TRUE,0,"USD","20M","4.1 and up","IRP / Digital Phoenix","http://parajurist.md","rabei.olga@yahpoo.com","Jul 17, 2017","Dec 08, 2017","Everyone","http://parajurist.md",FALSE,FALSE,FALSE,2021-06-16 01:14:22
"Block Puzzle Legend","blockpuzzle.jewelgames.jewelslegend","Puzzle",4.3,28288,"5,000,000+",5e+06,6469301,TRUE,0,"USD","13M","4.1 and up","Jewel Games Legend","http://linkdesks.net","blockpuzzle@zhenglangtech.com","May 4, 2018","May 08, 2021","Everyone","http://www.edaysoft.cn/PrivacypolicyEN.htm",TRUE,FALSE,FALSE,2021-06-16 04:10:45
"O Grave Bater -2019","net.Ogravebater1.russ","Entertainment",3.9,191,"100,000+",1e+05,330120,TRUE,0,"USD","13M","4.1 and up","NedsDev","https://nedsdev.web.app","saranaim20@gmail.com","Feb 13, 2019","Jan 23, 2020","Teen","https://sites.google.com/view/nedsdev",TRUE,FALSE,FALSE,2021-06-16 12:23:13
"Color Hexagon: smash colors","com.HermannChristopher.ColorHexagon","Arcade",3.7,16,"1,000+",1000,1008,TRUE,0,"USD","24M","4.4 and up","Christopher Hermann",NA,"c.hermann0510@gmail.com","Dec 28, 2019","Feb 17, 2021","Everyone","https://sites.google.com/view/christopherhermann/color-hexagon",TRUE,TRUE,FALSE,2021-06-16 09:46:23
"Alecto","nl.lisa_is.alecto","Sports",4.2,13,"1,000+",1000,1334,TRUE,0,"USD","23M","5.0 and up","LISA Hockey B.V.","https://www.lisa.club/app","app@lisa-is.nl","Oct 24, 2013","Apr 29, 2021","Everyone","https://www.lisa-is.nl/app/privacy_statement.asp",FALSE,FALSE,FALSE,2021-06-16 04:10:30
"<U+C544><U+B85C><U+B9C8><U+B370><U+CF54>","com.makeshop.powerapp.aromadeco","Shopping",0,0,"100+",100,247,TRUE,0,"USD","3.8M","4.0.3 and up","POWERmobilE.KR","http://www.aromadeco.com","app@koreacenter.com","Feb 1, 2015","Oct 13, 2020","Everyone","http://www.aromadeco.com/m/privacy.html",FALSE,FALSE,FALSE,2021-06-15 22:41:48
"Flash Alert","com.boomingstudio.flash.alerts.on.call.sms","Tools",4.5,324,"10,000+",10000,33899,TRUE,0,"USD","3.5M","4.1 and up","Booming Studio","https://vd5dde638.app-ads-txt.com","boomingstudio27@gmail.com","Oct 23, 2018","Oct 29, 2020","Everyone","https://boomingstudio.wordpress.com/2018/10/13/booming-studio",TRUE,FALSE,FALSE,2021-06-16 03:53:07
"Triangle Solver","app.triangle","Education",4.5,14,"5,000+",5000,5029,TRUE,0,"USD","1.9M","4.0.3 and up","Alok Maurya",NA,"alok.95@live.com","Sep 11, 2017","Sep 12, 2017","Everyone","https://amplifylearning.co.in/privacy-policy-triangle-solver-app/",FALSE,FALSE,FALSE,2021-06-16 00:44:35
"Today In History","com.todayinhistoryfree","Education",3.6,17,"1,000+",1000,2808,TRUE,0,"USD","28M","4.1 and up","HS Factory","https://hsfactory.netlify.app/","isprometheo@gmail.com","Jun 24, 2019","Oct 06, 2020","Everyone","https://hsfactory.netlify.app/todayinhistoryfree/privacy_policy",TRUE,FALSE,FALSE,2021-06-16 02:50:33
"Fisioterapia Intensiva","com.tres83.fisioterapiaandroid","Tools",4.7,9,"100+",100,120,FALSE,3.49,"USD","7.4M","5.0 and up","Iván Cortés Colorado",NA,"ivancc1204@gmail.com","Jun 15, 2020","Jun 22, 2020","Everyone","https://intensiveqare.com/forma-de-contacto-intensiveqare.html",FALSE,FALSE,FALSE,2021-06-16 11:40:57
"Jibe","it.appnjoy.jibe","Casual",4.1,25,"1,000+",1000,1808,TRUE,0,"USD","4.9M","2.3 and up","Appnjoy","http://cmaiolino.wordpress.com","cmaiolino@gmail.com","Mar 25, 2014","Feb 23, 2016","Everyone",NA,TRUE,FALSE,FALSE,2021-06-16 11:57:46
"<U+0639><U+0627><U+0626><U+0644><U+0629> <U+0627><U+0644><U+0641><U+0627><U+064A><U+0632>","com.appalfayez","Books & Reference",5,11,"100+",100,139,TRUE,0,"USD","10M","4.1 and up","mohammed alfayez",NA,"alfayezapp@gmail.com","Apr 13, 2020","Aug 04, 2020","Everyone","https://mohammedalfayez.sa/privacy.html",FALSE,FALSE,FALSE,2021-06-16 13:38:16
"SHRIMP DINING ASTICE <U+516C><U+5F0F><U+30A2><U+30D7><U+30EA>","net.e_motto.q8hbyt5w","Entertainment",0,0,"10+",10,12,TRUE,0,"USD","3.1M","4.0 and up","<U+30E9><U+30C8><U+30EA><U+30A2>·<U+30B9><U+30AF><U+30A8><U+30A2><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"emottodeveroper@gmail.com","Dec 26, 2019","Dec 27, 2019","Mature 17+","http://www.e-motto.net/jp/privacy/",FALSE,FALSE,FALSE,2021-06-15 20:25:57
"Fighter Merger","org.cocos2d.PlaneMerge","Casual",4.6,2129,"10,000+",10000,49752,TRUE,0,"USD","17M","4.1 and up","<U+786C><U+6D3E><U+6E38><U+620F>","http://www.yingsp.com","kuangxiao1028@gmail.com","Nov 6, 2018","Mar 14, 2019","Teen","http://116.62.237.10/ad/MGgame/privacy_policy.html",TRUE,TRUE,FALSE,2021-06-16 12:54:59
"Continental Food Cooking: Restaurant Kitchen Games","com.hazelfunstudio.continental.food.cooking","Casual",3.9,14,"1,000+",1000,3105,TRUE,0,"USD","44M","4.4 and up","Hazel Fun Studio","https://www.hazelfunstudio.com/","hazelfunstudio@gmail.com","Feb 1, 2021","Feb 02, 2021","Everyone",NA,TRUE,FALSE,FALSE,2021-06-15 22:04:02
"Truy<U+1EC7>n tranh Offline","com.dev.comic.reader","Comics",0,0,"50,000+",50000,71038,TRUE,0,"USD","33M","4.1 and up","The Secret Team",NA,"thesecretsteam@gmail.com","Jun 12, 2019","Dec 19, 2020","Everyone","http://devgangs.com/candy_privacy_policy.html",TRUE,FALSE,FALSE,2021-06-16 15:07:50
"Moonsouls: The Lost Sanctum (Hidden Object Game)","com.madheadgames.moonsouls.lost.sanctum.puzzle.google.android.uni.free","Puzzle",4.1,60,"1,000+",1000,2569,TRUE,0,"USD","26M","4.4 and up","Mad Head Games doo Novi Sad","https://www.madheadgames.com","contact@madheadgames.com","Nov 5, 2020","Feb 23, 2021","Teen","https://www.madheadgames.com/privacy-policy",FALSE,TRUE,FALSE,2021-06-16 09:17:44
"Lagu Nazia Marwiana Terdiam Sepi Offline","com.alabooba.naziamerwiana","Music & Audio",0,0,"500+",500,527,TRUE,0,"USD","21M","4.1 and up","Insights & Company",NA,"anggirasyid80@gmail.com","Sep 19, 2019","Sep 19, 2019","Everyone",NA,TRUE,FALSE,FALSE,2021-06-15 21:17:04
"<U+0414><U+0438><U+0435><U+0442><U+0430> ""6 <U+043B><U+0435><U+043F><U+0435><U+0441><U+0442><U+043A><U+043E><U+0432>"" PRO","com.vladik.lepestokpro","Health & Fitness",4.8,103,"1,000+",1000,1906,FALSE,3.49,"USD","Varies with device","Varies with device","Kovladi","https://6petals.ru/","vladimir.kovladi@yandex.ru","Jan 28, 2016","Apr 20, 2020","Everyone","https://www.freeprivacypolicy.com/privacy/view/5e18494b60716d78fb67a3a0270d8273",FALSE,FALSE,FALSE,2021-06-15 23:10:47
"Motu Patlu Bulb Smash","com.tangiappsit.motupatlu.bulbsmash","Casual",4,50,"50,000+",50000,82676,TRUE,0,"USD","43M","4.2 and up","TANGIAPPS IT SOLUTION PRIVATE LIMITED","http://www.tangiapps.com","tangiappsgamesolution@gmail.com","Dec 23, 2019","Dec 23, 2019","Everyone","http://tangiapps.com/services/privacy.html",TRUE,FALSE,FALSE,2021-06-16 03:02:21
"1on1 Quiz","com.knowledgeplatform.oneonone_quiz","Educational",4.3,22,"500+",500,801,TRUE,0,"USD","48M","5.1 and up","Knowledge Platform","http://1on1quiz.com/","gamesupport@knowledgeplatform.com","Jul 29, 2020","Apr 28, 2021","Everyone","https://1on1quiz.com/privacy-policy",FALSE,FALSE,FALSE,2021-06-16 02:05:38
"Coloring Anime Manga And Drawing Books","com.coloringart.pagesanime","Educational",3.8,22,"1,000+",1000,3452,TRUE,0,"USD","27M","4.1 and up","Coloring Art DN","https://makananringan1996.blogspot.com/app-ads.txt","anakpertama0820@gmail.com","Feb 21, 2020","Aug 29, 2020","Everyone","https://sites.google.com/site/mewarnaianimemangabukugambar/",TRUE,FALSE,FALSE,2021-06-16 12:22:06
"Supreme Stickman - Shadow Fight Battle","com.pluto.stickfight","Action",4.1,155,"10,000+",10000,40366,TRUE,0,"USD","29M","5.1 and up","Pluto Sport","http://plutogame.org","chuong.dev@gmail.com","Apr 22, 2020","Jul 08, 2020","Teen","https://sites.google.com/site/plutogameprivacy/supreme-stickman-privacy-policy",TRUE,FALSE,FALSE,2021-06-16 14:34:49
"Autokit","com.autokit","Auto & Vehicles",3,50,"10,000+",10000,28465,TRUE,0,"USD","53M","5.0 and up","Autokit, Inc.","https://www.autokit.com","support@autokit.com","Aug 30, 2019","May 31, 2020","Everyone","https://autokit.ai/legal/privacy.html",FALSE,FALSE,FALSE,2021-06-16 04:09:04
"Belajar Kunci Gitar Untuk Pemula","com.ojankklajan.kuncigitarku","Education",0,0,"10,000+",10000,20113,TRUE,0,"USD","9.7M","4.1 and up","Sabaleh Pro","https://www.sabalehpro.com","sabalehproject@gmail.com","Dec 3, 2019","Jul 05, 2020","Everyone","https://sabalehpro.com/privacy-policy-talempong-traditional-musical-instruments/",TRUE,FALSE,FALSE,2021-06-16 12:37:15
"I&M Tanzania Corp","com.inm.tzcorp","Finance",0,0,"100+",100,284,TRUE,0,"USD","31M","4.4 and up","I&M Bank","https://www.imbank.com/","inmchannels@gmail.com","May 27, 2020","Dec 07, 2020","Everyone","https://www.imbank.com/terms-and-conditions/terms-and-conditions/",FALSE,FALSE,FALSE,2021-06-16 11:15:39
"frank(<U+30D5><U+30E9><U+30F3><U+30AF>)<U+306E><U+516C><U+5F0F><U+30A2><U+30D7><U+30EA>","jp.co.dalia.EN0000489","Beauty",0,0,"100+",100,162,TRUE,0,"USD","22M","4.1 and up","DALIA inc.",NA,"store.reply@volksware.jp","Oct 22, 2019","Mar 17, 2021","Everyone","http://dalia.miseapps.com/index.php/inquiry/privacypolicy/?id=489",FALSE,FALSE,FALSE,2021-06-16 00:27:15
"<U+0645><U+0635><U+0627><U+062F><U+0631> <U+0625><U+0644><U+0643><U+062A><U+0631><U+0648><U+0646><U+064A><U+0629>","com.breamx.ElectronicResources","Education",0,0,"10+",10,14,TRUE,0,"USD","11M","4.4 and up","<U+0645><U+0648><U+0628><U+0627><U+064A><U+0644><U+064A> <U+0647><U+0648><U+0633><U+062A>","http://brand4it.com","android@bb4it.org","Feb 22, 2019","Feb 22, 2019","Everyone","https://breamx.com",FALSE,FALSE,FALSE,2021-06-15 22:49:07
"Viking Ball","com.puzzygames.vikingBall","Strategy",5,13,"10+",10,36,TRUE,0,"USD","30M","4.1 and up","puzzyGames",NA,"enginoguzlar@gmail.com","Mar 25, 2017","Mar 26, 2017","Everyone",NA,TRUE,FALSE,FALSE,2021-06-16 09:06:27
"Lucky","com.luckymobile.lucky","Business",5,16,"500+",500,575,TRUE,0,"USD","2.3M","4.1 and up","RaviKajan","https://luckymobile.lk","info@luckymobile.lk","Oct 30, 2020","Nov 03, 2020","Everyone","https://luckymobile.lk/privacy-policy/",FALSE,FALSE,FALSE,2021-06-16 12:39:27
"Elim TV","com.indiamatrix.elimtv","Social",0,0,"100+",100,147,TRUE,0,"USD","1.5M","4.0 and up","India Matrix",NA,"sasithar79@gmail.com","Jun 15, 2020","Jun 16, 2020","Teen","http://live.7startv.in",FALSE,FALSE,FALSE,2021-06-16 14:36:25
"OAEC Directory App","com.oaec.directory","Communication",0,0,"10+",10,14,TRUE,0,"USD","75M","4.2 and up","OAEC Android App Dev",NA,"ennaji.chouaib@gmail.com","Jul 27, 2019","Sep 29, 2019","Teen","https://www.oaec.coop/about_us/?page=privacypolicy",FALSE,FALSE,FALSE,2021-06-16 05:42:20
"India live TV channels,sports,entertainmen(okt)","com.waqrrbutt.TV_India_3","Entertainment",4.3,36,"5,000+",5000,5932,TRUE,0,"USD","13M","4.0 and up","Waqarrbut","https://www.blogger.com/blogger.g?rinli=1&pli=1#welcome","waqrrbutt@gmail.com",NA,"Aug 01, 2020","Everyone","https://www.blogger.com/blogger.g?rinli=1&pli=1#welcome",TRUE,FALSE,FALSE,2021-06-16 00:17:29
"<U+0627><U+0643><U+062B><U+0631> <U+0645><U+0646> 100 <U+0623><U+063A><U+0627><U+0646><U+064A> <U+0639><U+0631><U+0627><U+0642><U+064A><U+0629> <U+0628><U+062F><U+0648><U+0646> <U+0646><U+062A>","com.fridapps.iraqui","Music & Audio",4.2,135,"50,000+",50000,55493,TRUE,0,"USD","87M","4.2 and up","FridaApps","https://le4239df1.app-ads-txt.com","fridapps0@gmail.com","Jun 18, 2020","Jun 18, 2020","Everyone","https://sites.google.com/view/fridapps/home",TRUE,FALSE,FALSE,2021-06-16 09:46:11
"Himpunan Rukun2  Dalam Islam","com.andromo.dev380672.app476102","Education",0,0,"100+",100,234,TRUE,0,"USD","4.6M","4.1 and up","FAQIR ILLAHI",NA,"dzun.nun.010@gmail.com","Feb 15, 2016","Oct 14, 2018","Everyone","https://sites.google.com/view/faqir-illahi/privacy-policy",TRUE,FALSE,FALSE,2021-06-16 02:47:18
